OTUID	BacDupRt8	BacDupSoil16	BacRt25	BacRt26	BacRt27	BacRt28	BacRt29	BacRt30	BacRt31	BacRt32	BacRt33	BacRt34	BacRt35	BacRt36	BacRt37	BacRt38	BacRt39	BacRt40	BacRt41	BacRt42	BacRt43	BacRt44	BacRt45	BacRt46	BacRt47	BacRt48	BacRt49	BacRt50	BacRt51	BacRt52	BacRt53	BacRt54	BacRt55	BacRt56	BacRt57	BacRt58	BacRt59	BacRt60	BacRt61	BacRt62	BacRtNTC1	BacRtNTC2	BacRtNTC3	BacRtNTC4	BacRtNTC5	BacSoil1	BacSoil10	BacSoil11	BacSoil12	BacSoil13	BacSoil14	BacSoil15	BacSoil16	BacSoil17	BacSoil18	BacSoil19	BacSoil2	BacSoil20	BacSoil21	BacSoil22	BacSoil23	BacSoil24	BacSoil25	BacSoil26	BacSoil27	BacSoil28	BacSoil29	BacSoil3	BacSoil30	BacSoil31	BacSoil32	BacSoil33	BacSoil34	BacSoil35	BacSoil36	BacSoil37	BacSoil38	BacSoil39	BacSoil4	BacSoil40	BacSoil41	BacSoil42	BacSoil43	BacSoil44	BacSoil45	BacSoil46	BacSoil47	BacSoil48	BacSoil49	BacSoil5	BacSoil50	BacSoil51	BacSoil52	BacSoil53	BacSoil54	BacSoil55	BacSoil56	BacSoil57	BacSoil58	BacSoil59	BacSoil6	BacSoil60	BacSoil61	BacSoil62	BacSoil7	BacSoil8	BacSoil9	BacSoilNTC1	BacSoilNTC2
1b31e9899e816205d816e376d093b295	0	0	28	0	0	0	0	0	200	70	0	0	99	114	40	0	18	133	0	0	268	191	78	94	280	217	29	112	0	0	93	0	179	423	0	96	38	83	129	196	0	23	0	0	63	0	0	0	0	0	0	0	0	0	17	20	18	0	25	21	24	36	16	0	0	0	0	36	0	25	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	21	0	24	0	0	0	0	0	0
c2fe4f7d0ad47278226d48e17c4666a4	0	45	0	0	0	57	0	102	69	115	91	56	305	73	62	0	0	0	103	60	276	73	74	49	84	258	38	58	0	0	0	0	169	99	40	44	0	63	94	33	0	0	0	37	22	0	0	100	0	0	0	0	0	0	117	0	0	0	0	0	0	111	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	53	0	0	0	48	0	0	92	0	0	131	0	0	0	0	0	0	26	0	0	0	0	0	0	77	0	0	0	0	0	0	0
aa1c35fde9e7c460849f68e4e2b56f62	0	0	0	0	0	0	0	0	243	25	0	51	0	0	0	0	0	0	0	0	76	18	0	0	30	0	0	11	0	0	377	0	197	123	37	46	81	78	31	129	130	17	0	0	0	9	0	0	0	0	0	0	0	0	0	18	0	0	0	0	8	0	25	54	42	0	39	0	18	103	24	67	22	73	29	26	93	18	0	0	24	14	23	16	35	0	0	148	68	0	107	64	0	0	316	41	63	19	15	0	0	164	0	26	23	0	0	0	0
47736360df89cdca6c71c5b044f8183c	0	0	0	0	0	0	0	19	0	0	23	0	13	24	0	0	0	0	0	14	9	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	49	60	62	54	61	33	39	31	106	99	42	0	0	52	55	64	72	66	73	62	102	78	0	73	63	55	40	88	73	63	0	0	42	111	0	59	113	52	47	81	0	39	79	49	62	50	46	74	51	104	66	52	21	33	97	45	87	79	65	31	0	27	0	0
bd78f731fe902467fd75513088d2973b	0	0	0	0	0	0	0	15	0	0	10	0	16	34	0	0	0	0	0	0	0	0	0	0	13	54	0	0	0	0	16	0	0	0	22	14	37	0	0	0	11	0	0	0	0	28	27	48	59	26	0	84	81	42	100	20	26	21	52	42	72	126	41	76	52	29	123	76	0	69	34	102	35	98	65	24	25	24	83	33	131	51	33	22	38	0	25	107	96	82	49	32	0	63	99	48	47	33	44	38	77	59	80	67	0	48	40	0	0
9d2f3aee9b09689e35566d2e2d56b8ba	0	0	0	0	0	0	0	0	0	0	0	0	17	0	48	36	0	0	0	0	22	0	0	0	0	0	51	16	0	0	0	0	0	22	0	0	15	0	61	0	0	0	42	0	104	0	0	47	0	0	74	0	64	0	25	59	0	0	0	0	0	0	0	72	179	192	41	0	59	0	48	0	80	0	0	48	46	0	72	0	0	109	73	269	170	74	107	172	0	43	0	47	0	80	65	0	70	182	0	63	0	95	0	105	0	0	0	0	0
ce3534c975fa169479f9247a497e4794	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	39	36	100	133	0	61	55	63	127	58	84	114	35	60	56	43	133	0	49	47	28	0	59	63	0	0	32	75	0	0	0	0	0	32	32	0	44	121	24	49	82	63	0	129	184	29	64	60	64	46	29	25	66	0	84	82	38	134	93	0	0	0
7d0f7e4e6fef1cb2f5cd1d6c7322942d	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	53	0	0	0	0	0	348	0	35	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2225	0
469ef5af72ced19fac01317ed02c03c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	51	27	82	94	33	56	124	106	70	0	73	0	82	46	86	54	61	36	40	66	0	26	0	59	0	41	42	53	29	24	31	61	61	55	46	29	65	95	0	36	66	63	39	72	78	0	67	112	94	0	36	46	53	0	146	99	67	0	0	31	0	0
75756e923329f19a03499a9acecb6f5e	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	93	66	100	61	38	34	35	56	64	54	30	74	54	78	64	77	26	39	71	0	108	0	17	96	41	53	50	75	32	34	41	0	0	37	53	51	44	64	79	0	0	35	27	19	84	61	23	84	71	31	57	32	43	62	32	118	166	53	0	29	49	0	0
514f86047b506bde0c3cddc310521866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	52	56	66	47	26	29	14	47	68	59	82	44	48	55	82	40	25	29	20	0	88	65	19	74	37	16	35	92	74	50	48	0	27	20	30	32	34	57	52	6	28	31	36	56	61	102	20	68	73	45	62	25	38	89	80	85	143	55	52	41	47	0	0
2fc9694ea0bca242fa1f2cdcea5f67a8	68	0	0	78	0	0	48	38	0	102	176	0	136	158	0	0	13	0	0	0	94	204	118	0	239	160	0	34	39	0	30	0	38	0	66	80	72	0	32	0	54	22	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	128	71	77	98	84	0	0	36	44	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	23	0	53	0	0	0	0	0	0	0	0	0	0	0	35	0	87	0	0	0	0	0	0
93c87f2a5c6245ffdd83620c7019e68a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	64	33	0	115	118	98	0	58	38	125	144	80	151	34	0	86	75	119	0	0	0	120	0	68	91	50	0	0	0	0	62	41	0	49	0	0	0	0	59	0	0	41	0	79	71	99	0	0	58	87	55	0	0	0	132	0	0	0	158	115	113	0	0
62f57c8053e006f81b085c70cf1b40a4	0	0	40	56	34	0	0	30	68	75	0	0	0	72	54	0	45	0	0	0	0	35	0	28	0	0	0	0	48	0	0	0	37	42	36	0	0	0	0	0	0	0	0	0	0	75	35	75	66	52	47	46	0	59	84	36	57	28	27	84	62	54	48	45	0	0	33	51	0	56	44	0	28	0	44	28	38	0	58	38	58	45	18	33	0	0	31	45	46	55	55	0	0	60	59	0	42	0	0	44	104	0	35	56	57	44	0	0	0
ece69a0304342883e8d65fe340ec4124	51	0	138	0	0	0	0	0	117	83	0	0	48	36	0	38	0	0	0	0	86	86	0	0	42	38	0	0	0	0	0	0	57	78	72	30	0	37	0	72	0	0	0	0	0	125	0	0	0	87	86	0	0	0	0	114	122	62	0	0	0	0	106	144	108	37	0	0	32	0	74	82	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	122	38	0	0	0	103	0	0	0	0	0	0	0	0	115	170	0	0	0
5a197c5070454aaf147e6d3ea73e8fd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	67	0	165	138	119	0	0	0	148	0	142	152	0	88	82	0	51	0	0	0	0	0	111	0	0	0	0	0	0	0	0	98	71	100	0	0	0	0	0	0	72	76	99	172	116	0	0	0	133	115	0	0	0	70	0	0	0	169	108	88	0	0
b2a611de257675592b83dc9f25aeefe4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	55	60	37	72	101	61	0	49	57	62	75	67	98	57	47	60	55	85	0	0	25	89	0	44	64	15	39	0	29	26	34	20	97	46	56	40	32	29	53	0	38	66	49	67	58	74	0	0	62	69	61	0	0	50	66	0	82	35	95	101	39	0	0
8ba66092756e34f15000dd04daea1958	0	0	0	0	0	32	0	0	0	0	0	0	0	0	21	0	6	6	0	0	0	9	0	17	0	0	0	0	0	0	0	0	0	9	0	0	0	0	11	0	0	0	0	0	27	27	16	19	0	73	65	92	57	49	58	39	16	13	53	34	9	31	31	74	46	17	44	71	16	39	68	33	23	12	17	18	13	37	83	22	39	40	36	80	246	25	17	117	22	29	31	150	44	0	53	43	73	89	44	26	16	44	0	44	26	8	47	0	0
5dce3370e7a791132e49fe4f769c3399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	146	207	30	21	11	53	57	73	31	31	31	43	105	77	95	51	0	0	11	80	52	15	111	25	0	27	68	27	24	21	0	44	107	66	27	27	17	0	0	11	43	61	115	29	11	25	30	60	27	45	0	41	36	180	25	53	43	17	36	45	0	0
363aa916459fa22049525782a2785683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	96	56	20	27	42	97	70	45	54	0	14	64	80	80	107	17	0	19	47	255	127	6	32	11	61	83	79	13	11	0	21	57	92	92	18	12	0	31	0	0	43	16	68	0	38	9	25	70	15	17	14	15	22	37	66	66	15	14	14	190	0	0
e48e0c0c65552517d0dc21cf360f5c91	0	0	0	0	38	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	115	0	0	0	0	22	0	166	43	91	39	24	0	143	0	59	219	0	0	37	202	0	59	0	0	0	45	0	0	91	0	0	0	81	0	0	0	88	0	52	105	0	52	0	0	0	55	58	0	0	0	68	0	0	55	506	0	0
c5ac5d3174f194ffd7c533ad4a44efe4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	59	30	31	69	39	81	0	72	85	56	22	71	96	34	62	71	66	82	53	0	42	52	12	54	63	93	0	47	28	25	29	51	0	0	43	53	38	56	89	0	21	0	39	27	102	102	0	44	49	53	44	0	0	52	0	47	76	0	26	29	104	0	0
651c080bafab9880e2f073aa35db3817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	63	127	0	0	0	0	108	68	0	60	111	0	51	0	84	63	0	54	0	71	50	50	73	77	75	0	60	69	62	68	0	0	44	88	43	0	47	0	0	0	0	68	0	0	0	0	80	77	73	64	0	39	92	104	82	93	83	0	0	75	0	0
d164e966314641b4dcfdf9e134fd419e	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	14	0	0	11	10	8	69	22	16	17	112	17	89	15	14	9	20	16	71	16	74	15	89	0	105	100	0	92	96	50	64	72	0	0	55	42	59	78	102	0	81	54	62	0	0	60	0	86	11	62	0	0	45	80	83	0	0	74	6	0	71	57	23	27	65	0	0
004797d466acaf25d334abad01591a8a	44	0	0	65	0	0	0	0	0	0	89	122	0	21	0	0	0	0	0	0	0	0	119	0	78	47	0	0	0	0	0	0	0	0	0	0	40	0	0	0	46	0	0	0	0	0	0	66	0	0	0	164	49	27	56	0	0	0	107	121	70	93	41	40	0	0	125	97	0	57	34	113	24	90	0	0	0	0	87	66	143	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	42	40	0	0	0	77	0	0	0	65	0	0
6d8e74ae2cd023f34f0267001872c58f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	223	222	241	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	129	0	150	0	0	204	208	14	0	0	0	0	0	45	22	0	21	0	22	0	0	4	0	21	0	0	0	0	24	56	0	0	0	0	0	0	0	0	0	0	56	0	4	0	19	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	3	0	17	0	0	0	0	15	5	0	0
c3e83f716923e40085ac131aca4fbfdb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	44	33	69	109	33	52	37	0	48	68	53	46	50	52	81	66	82	31	47	0	0	64	30	0	52	32	50	0	79	58	35	47	0	0	20	42	0	33	0	0	0	27	46	60	42	41	0	0	74	64	36	26	0	27	72	59	89	118	65	63	48	0	0	0
5aa4a1da47bb0b29e9ee7ad95c1377bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	86	81	0	0	38	26	32	94	40	0	0	142	83	90	99	0	31	28	0	76	0	33	0	29	40	43	96	57	0	0	0	0	58	63	48	39	0	53	0	25	56	55	0	44	24	47	73	82	0	0	0	36	48	0	83	178	52	0	0	31	0	0
4789f08789e19a83a22ad4a946ad5329	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	20	109	0	59	36	25	37	29	51	54	56	35	66	45	64	46	63	32	45	42	29	44	17	0	54	36	41	0	51	36	54	45	23	18	33	50	27	32	45	47	0	0	25	60	0	86	42	19	56	88	48	42	0	45	47	0	71	108	32	22	28	0	0	0
95ba3e92501593ab37b4dfe6630493f6	0	0	68	0	0	63	17	0	50	44	0	62	38	0	0	82	0	47	0	34	68	106	80	0	177	53	67	0	0	0	0	0	215	0	53	68	73	62	292	157	35	139	0	44	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0
f5df04dac43ae4f9819d0c384453a354	0	0	0	132	20	0	45	0	42	45	60	16	52	67	18	0	0	0	0	0	0	42	31	0	89	72	0	31	19	23	53	0	0	0	47	47	69	45	0	30	43	0	0	0	0	0	0	0	51	0	0	120	0	54	36	0	0	0	0	0	74	37	0	43	15	0	45	114	0	24	24	21	0	54	0	0	0	0	0	0	57	0	0	0	0	19	79	0	29	0	28	19	0	59	59	0	60	32	0	0	0	0	81	0	32	0	41	0	0
74969f3d83fa21c218441026bf1a4e64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	109	100	102	0	0	0	0	88	109	0	115	0	104	91	133	171	0	0	0	0	0	105	0	150	0	0	0	72	0	0	0	0	170	0	97	0	0	0	0	0	0	0	0	141	0	0	0	0	100	0	0	0	0	0	97	0	99	0	0	100	101	0	0
cdc3837dbecdff1115f58c85da20e308	32	0	0	0	36	0	27	45	76	100	98	41	62	106	0	0	0	31	0	21	88	119	34	34	136	117	0	0	58	0	0	0	54	66	42	39	55	70	54	130	0	0	0	0	0	0	0	20	25	0	0	0	0	52	0	0	0	0	21	0	51	38	0	0	0	0	0	0	0	30	29	26	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	26	0	0	22	0	0	0	0	63	0	49	0	0	0	58	0	0	0	21	0	0
fd6dd8bc4deb077bb0c67003f926afd2	0	0	0	0	0	0	0	0	0	45	0	54	0	0	0	28	0	89	0	0	0	129	0	41	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	37	0	42	116	0	0	58	79	133	0	0	0	115	0	118	0	55	0	0	0	53	0	0	0	58	0	98	0	0	0	0	0	0	0	90	115	0	99	0	0	105	0	0	0	0	78	0	117	0	0	0	0	117	124	0	0	0	0	0	0	0	31	0	0	0	0
1b87d1d947c924912eee1541118c39ab	0	182	0	0	0	0	0	0	0	105	0	18	0	0	0	0	20	0	0	0	0	41	262	521	0	80	0	0	0	0	0	0	23	37	0	13	60	0	0	0	0	26	0	0	0	0	0	0	0	0	0	27	24	0	51	0	12	0	0	60	0	23	0	12	0	0	18	32	0	16	17	0	0	25	0	0	14	0	0	22	46	0	0	44	148	0	0	50	7	10	0	158	16	0	20	10	17	10	25	0	0	0	0	0	0	0	26	0	0
ce6f3eb4bd4588a290db6ae35918a170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	48	91	0	82	0	66	51	82	0	64	52	86	57	74	0	99	74	0	0	0	0	62	0	85	120	0	0	0	0	0	0	0	0	69	44	0	0	61	0	0	46	87	0	0	53	0	0	0	62	44	100	0	0	0	92	0	109	117	0	68	71	0	0
12efdc6967799b945c112b8f8bb9b0e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	146	141	0	0	21	65	80	73	0	0	0	38	107	85	92	0	0	0	0	76	0	23	65	0	0	42	77	0	0	0	0	86	73	55	33	23	0	0	13	32	55	55	108	0	0	0	27	71	0	0	0	46	52	161	77	0	36	0	0	0	0	0
0299c41d643bf0ff7f2a2b11396ade89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2246
caf79d2bfc00a9dceb3215e4b4c99b6b	0	24	32	0	0	4	30	0	19	23	0	0	0	0	11	12	0	0	0	0	0	0	10	30	0	0	153	40	10	19	0	0	132	55	37	36	28	49	139	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	116	85	0	49	0	31	32	39	0	0	0	31	47	61	0	0	44	23	0	50	67	54	0	0	48	24	0	23	38	36	0	66	69	35	0	0	0	0	32	0	53	0	0	0	0	0
4308c2ffb7c6879ffe59ad4d89f5e8ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	34	30	58	70	99	0	29	61	53	83	110	0	90	39	52	54	74	0	0	0	16	80	0	42	50	0	0	13	47	18	0	0	0	31	18	18	28	0	27	0	0	37	20	56	53	0	0	0	40	0	75	0	0	0	66	0	0	35	146	131	0	0	0
6d8afe2e125e4cbd735e4eca7b56a639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2096	0
202f0586112b29be7beb1d106acf520f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	241	119	0	157	0	0	0	180	0	57	0	0	0	85	118	0	175	0	0	0	117	0	0	0	0	0	0	151	107	0	0	0	62	121	0	97	0	0	193	0	0	0	0	0
3390561bec3e75873036e573ef72ebe7	164	76	0	0	0	0	27	0	0	173	0	254	57	121	0	0	0	0	0	0	146	0	0	22	142	43	0	0	0	6	15	0	45	30	55	0	76	41	12	0	109	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	35	28	0	0	0	0	0	0	0	30	0	30	0	30	0	0	0	20	0	15	35	0	13	0	0	0	0	0	40	12	15	27	9	0	0	0	0	0	0	0	18	22	47	0	0	0	0	0	0
1c569c4effdbf1e137be77ea3d77a5e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2064
f57b61a1031fef7538c2944c11531f3f	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	169	183	0	0	23	55	37	48	0	0	0	14	191	51	114	0	0	0	0	57	0	0	36	0	0	42	42	29	0	0	0	47	97	39	27	14	0	0	30	0	43	24	80	0	0	0	20	51	0	37	0	35	39	168	32	53	41	0	0	0	0	0
8c034d0605562139bbfeb50ffb30a347	0	0	223	288	279	248	323	264	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f18b096babb03b54ec96ed951c3546d9	0	12	0	0	3	0	0	0	0	0	0	50	74	92	0	0	0	0	0	0	0	0	0	193	52	0	16	0	0	0	0	0	0	0	0	0	66	28	0	0	41	0	0	0	0	0	25	67	47	0	0	0	82	0	0	0	0	0	0	92	41	0	18	0	0	14	54	0	0	28	0	0	0	109	25	0	0	0	0	45	66	38	0	0	0	0	0	0	0	0	25	0	30	80	47	0	15	0	50	35	22	24	124	26	0	0	0	0	0
e1606fb02ab1ea0fd568e86d441ab8aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	63	85	37	0	0	0	58	52	63	0	0	35	51	75	57	34	0	0	0	96	0	0	81	0	0	36	89	0	0	0	0	21	41	53	74	0	0	46	0	0	36	77	51	56	0	35	0	70	57	0	0	61	72	64	72	84	33	0	0	34	0	0
cc3b88b19d232fac731dc76c154b1d79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	87	86	46	0	61	46	104	105	63	34	0	53	75	39	66	0	0	0	47	13	35	71	0	0	0	0	34	27	30	72	0	0	0	28	0	28	0	0	0	66	0	85	44	0	0	38	67	64	0	0	26	0	25	49	0	97	89	0	0	0
95510c2bb8d884c0f43684936f3e1bce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	66	28	0	109	105	26	0	88	28	61	0	77	0	42	25	47	29	61	10	96	67	29	14	0	48	0	25	0	0	0	0	0	104	39	21	19	0	35	35	0	14	29	0	66	54	26	14	37	32	64	61	13	0	30	19	0	31	0	61	28	0	0	0
185726e4e72a2bc1a56b48c802ac6a00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	101	0	0	155	105	0	0	0	0	83	63	150	64	87	58	0	73	113	0	0	0	59	0	0	89	0	0	0	0	0	0	38	120	0	57	0	0	0	0	0	0	0	56	90	0	0	0	0	0	125	0	0	0	34	0	0	41	0	80	0	0	0	0
2a8eae794c5a6928273e8e72409cd1db	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	34	0	44	43	61	64	58	0	0	76	99	78	62	0	77	90	31	45	0	0	0	64	0	54	87	0	0	0	20	0	58	27	29	0	0	0	17	0	30	0	0	32	34	0	0	0	11	41	46	0	52	0	17	44	60	0	69	60	91	56	36	0	0
30906ecd4c5587a51f22fb01ab2c8135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	61	34	29	18	20	60	60	72	0	31	43	41	93	29	77	30	42	24	0	83	0	0	61	37	34	48	34	12	35	0	0	107	51	42	0	0	0	24	0	0	41	31	62	62	0	0	0	42	37	36	21	42	30	32	41	42	0	22	0	0	0	0
024f62fe3df886aeb1a713c61d503d0a	116	45	0	0	0	0	0	0	0	31	0	39	30	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	122	0	0	50	47	0	0	0	177	0	0	0	82	0	0	0	61	0	0	0	82	53	73	0	0	0	48	0	0	29	71	61	26	30	39	0	0	44	39	40	0	0	0	0	0	90	0	0	0	0	0	63	0	45	0	0	42	52	53	0	0	50	0	0	68	0	0	0	0	0	0	46	0	0	0	0
d6ab31cde707a949da602490be1d1e90	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	152	143	0	0	0	51	0	62	0	0	0	129	71	0	91	0	0	0	0	63	0	0	138	0	0	45	64	0	58	0	0	0	72	85	0	0	0	0	0	0	85	0	113	72	0	0	0	84	0	0	0	0	71	119	37	0	35	0	0	0	0	0
